Invoice ID,Branch,City,Product line,Unit price,Quantity,COGS,VAT,Total ,gross income,gross margin percentage,Rating,Customer type,Gender,Payment,Date,Day name,Month name,Time,Time of day
118-62-1812,C,Naypyitaw,Home and lifestyle,78.38,4,313.52,15.676,329.196,15.676,4.761904762,7.9,Member,Female,Cash,3/24/2019,Sunday,March,17:56:00,Afternoon
450-42-3339,C,Naypyitaw,Health and beauty,84.61,10,846.1,42.305,888.405,42.305,4.761904762,8.8,Normal,Male,Credit card,2/9/2019,Saturday,February,18:58:00,Evening
851-98-3555,B,Mandalay,Health and beauty,82.88,5,414.4,20.72,435.12,20.72,4.761904762,6.6,Normal,Female,Credit card,3/24/2019,Sunday,March,14:08:00,Afternoon
186-71-5196,A,Yangon,Food and beverages,79.54,2,159.08,7.954,167.034,7.954,4.761904762,6.2,Member,Female,Ewallet,3/27/2019,Wednesday,March,16:30:00,Afternoon
624-01-8356,B,Mandalay,Home and lifestyle,49.01,10,490.1,24.505,514.605,24.505,4.761904762,4.2,Normal,Female,Credit card,1/27/2019,Sunday,January,10:44:00,Morning
313-66-9943,B,Mandalay,Food and beverages,29.15,3,87.45,4.3725,91.8225,4.3725,4.761904762,7.3,Member,Female,Credit card,3/27/2019,Wednesday,March,20:29:00,Evening
151-27-8496,C,Naypyitaw,Electronic accessories,56.13,4,224.52,11.226,235.746,11.226,4.761904762,8.6,Normal,Female,Ewallet,1/19/2019,Saturday,January,11:43:00,Morning
453-33-6436,A,Yangon,Home and lifestyle,93.12,8,744.96,37.248,782.208,37.248,4.761904762,6.8,Normal,Female,Cash,2/7/2019,Thursday,February,10:09:00,Morning
522-57-8364,A,Yangon,Fashion accessories,51.34,8,410.72,20.536,431.256,20.536,4.761904762,7.6,Member,Male,Ewallet,1/31/2019,Thursday,January,10:00:00,Morning
459-45-2396,A,Yangon,Food and beverages,99.6,3,298.8,14.94,313.74,14.94,4.761904762,5.8,Member,Female,Cash,2/25/2019,Monday,February,18:45:00,Evening
717-96-4189,C,Naypyitaw,Electronic accessories,35.49,6,212.94,10.647,223.587,10.647,4.761904762,4.1,Normal,Female,Cash,2/2/2019,Saturday,February,12:40:00,Afternoon
722-13-2115,C,Naypyitaw,Sports and travel,42.85,1,42.85,2.1425,44.9925,2.1425,4.761904762,9.3,Member,Male,Credit card,3/14/2019,Thursday,March,15:36:00,Afternoon
749-81-8133,A,Yangon,Fashion accessories,94.67,4,378.68,18.934,397.614,18.934,4.761904762,6.8,Normal,Female,Cash,3/11/2019,Monday,March,12:04:00,Afternoon
777-67-2495,B,Mandalay,Home and lifestyle,68.97,3,206.91,10.3455,217.2555,10.3455,4.761904762,8.7,Normal,Male,Ewallet,2/22/2019,Friday,February,11:26:00,Morning
636-98-3364,B,Mandalay,Electronic accessories,26.26,3,78.78,3.939,82.719,3.939,4.761904762,6.3,Member,Female,Ewallet,3/2/2019,Saturday,March,12:36:00,Afternoon
246-55-6923,C,Naypyitaw,Home and lifestyle,35.79,9,322.11,16.1055,338.2155,16.1055,4.761904762,5.1,Member,Female,Credit card,3/10/2019,Sunday,March,15:06:00,Afternoon
181-82-6255,B,Mandalay,Home and lifestyle,16.37,6,98.22,4.911,103.131,4.911,4.761904762,7,Normal,Female,Cash,2/8/2019,Friday,February,10:58:00,Morning
838-02-1821,C,Naypyitaw,Home and lifestyle,12.73,2,25.46,1.273,26.733,1.273,4.761904762,5.2,Member,Female,Credit card,2/22/2019,Friday,February,12:10:00,Afternoon
887-42-0517,C,Naypyitaw,Sports and travel,83.14,7,581.98,29.099,611.079,29.099,4.761904762,6.6,Normal,Female,Credit card,1/10/2019,Thursday,January,10:31:00,Morning
457-12-0244,C,Naypyitaw,Sports and travel,35.22,6,211.32,10.566,221.886,10.566,4.761904762,6.5,Member,Female,Ewallet,3/14/2019,Thursday,March,13:49:00,Afternoon
226-34-0034,B,Mandalay,Electronic accessories,13.78,4,55.12,2.756,57.876,2.756,4.761904762,9,Normal,Female,Ewallet,1/10/2019,Thursday,January,11:10:00,Morning
321-49-7382,B,Mandalay,Sports and travel,88.31,1,88.31,4.4155,92.7255,4.4155,4.761904762,5.2,Member,Male,Credit card,2/15/2019,Friday,February,17:38:00,Afternoon
397-25-8725,A,Yangon,Health and beauty,39.62,9,356.58,17.829,374.409,17.829,4.761904762,6.8,Member,Female,Credit card,1/13/2019,Sunday,January,17:54:00,Afternoon
431-66-2305,B,Mandalay,Electronic accessories,88.25,9,794.25,39.7125,833.9625,39.7125,4.761904762,7.6,Normal,Female,Credit card,2/15/2019,Friday,February,20:51:00,Evening
825-94-5922,B,Mandalay,Sports and travel,25.31,2,50.62,2.531,53.151,2.531,4.761904762,7.2,Normal,Male,Ewallet,3/2/2019,Saturday,March,19:26:00,Evening
641-62-7288,B,Mandalay,Home and lifestyle,99.92,6,599.52,29.976,629.496,29.976,4.761904762,7.1,Normal,Male,Ewallet,3/24/2019,Sunday,March,13:33:00,Afternoon
756-93-1854,C,Naypyitaw,Fashion accessories,83.35,2,166.7,8.335,175.035,8.335,4.761904762,9.5,Member,Female,Credit card,2/2/2019,Saturday,February,14:05:00,Afternoon
243-55-8457,A,Yangon,Food and beverages,74.44,10,744.4,37.22,781.62,37.22,4.761904762,5.1,Normal,Female,Ewallet,2/27/2019,Wednesday,February,11:40:00,Morning
458-10-8612,C,Naypyitaw,Health and beauty,64.08,7,448.56,22.428,470.988,22.428,4.761904762,7.6,Normal,Male,Ewallet,1/20/2019,Sunday,January,12:27:00,Afternoon
501-61-1753,B,Mandalay,Home and lifestyle,63.15,6,378.9,18.945,397.845,18.945,4.761904762,9.8,Normal,Female,Ewallet,1/3/2019,Thursday,January,20:24:00,Evening
235-06-8510,C,Naypyitaw,Home and lifestyle,85.72,3,257.16,12.858,270.018,12.858,4.761904762,5.1,Member,Male,Ewallet,1/24/2019,Thursday,January,20:59:00,Evening
433-08-7822,C,Naypyitaw,Health and beauty,78.89,7,552.23,27.6115,579.8415,27.6115,4.761904762,7.5,Normal,Female,Ewallet,1/5/2019,Saturday,January,19:48:00,Evening
361-85-2571,A,Yangon,Sports and travel,89.48,5,447.4,22.37,469.77,22.37,4.761904762,7.4,Normal,Female,Cash,3/30/2019,Saturday,March,10:18:00,Morning
131-70-8179,A,Yangon,Health and beauty,92.09,3,276.27,13.8135,290.0835,13.8135,4.761904762,4.2,Member,Female,Cash,2/17/2019,Sunday,February,16:27:00,Afternoon
500-02-2261,C,Naypyitaw,Food and beverages,57.29,6,343.74,17.187,360.927,17.187,4.761904762,5.9,Normal,Female,Ewallet,3/21/2019,Thursday,March,17:04:00,Afternoon
720-72-2436,A,Yangon,Food and beverages,66.52,4,266.08,13.304,279.384,13.304,4.761904762,6.9,Normal,Male,Ewallet,3/2/2019,Saturday,March,18:14:00,Evening
702-83-5291,C,Naypyitaw,Fashion accessories,99.82,9,898.38,44.919,943.299,44.919,4.761904762,6.6,Member,Male,Cash,3/27/2019,Wednesday,March,10:43:00,Morning
809-69-9497,A,Yangon,Home and lifestyle,45.68,10,456.8,22.84,479.64,22.84,4.761904762,5.7,Normal,Female,Ewallet,1/19/2019,Saturday,January,19:30:00,Evening
449-16-6770,A,Yangon,Health and beauty,50.79,5,253.95,12.6975,266.6475,12.6975,4.761904762,5.3,Normal,Male,Credit card,2/19/2019,Tuesday,February,14:53:00,Afternoon
333-23-2632,A,Yangon,Health and beauty,10.08,7,70.56,3.528,74.088,3.528,4.761904762,4.2,Member,Male,Cash,3/28/2019,Thursday,March,20:14:00,Evening
489-82-1237,A,Yangon,Electronic accessories,93.88,7,657.16,32.858,690.018,32.858,4.761904762,7.3,Normal,Female,Credit card,1/5/2019,Saturday,January,11:51:00,Morning
859-97-6048,C,Naypyitaw,Electronic accessories,84.25,2,168.5,8.425,176.925,8.425,4.761904762,5.3,Member,Male,Credit card,3/26/2019,Tuesday,March,14:13:00,Afternoon
676-10-2200,B,Mandalay,Fashion accessories,53.78,1,53.78,2.689,56.469,2.689,4.761904762,4.7,Member,Male,Ewallet,2/3/2019,Sunday,February,20:13:00,Evening
373-88-1424,C,Naypyitaw,Home and lifestyle,35.81,5,179.05,8.9525,188.0025,8.9525,4.761904762,7.9,Member,Male,Ewallet,2/6/2019,Wednesday,February,18:44:00,Evening
365-16-4334,B,Mandalay,Food and beverages,26.43,8,211.44,10.572,222.012,10.572,4.761904762,8.9,Normal,Female,Ewallet,2/24/2019,Sunday,February,14:26:00,Afternoon
503-21-4385,B,Mandalay,Health and beauty,39.91,3,119.73,5.9865,125.7165,5.9865,4.761904762,9.3,Member,Male,Ewallet,2/21/2019,Thursday,February,12:40:00,Afternoon
305-89-2768,B,Mandalay,Home and lifestyle,21.9,3,65.7,3.285,68.985,3.285,4.761904762,4.7,Member,Female,Ewallet,1/9/2019,Wednesday,January,18:43:00,Evening
574-80-1489,B,Mandalay,Food and beverages,62.85,4,251.4,12.57,263.97,12.57,4.761904762,8.7,Member,Female,Ewallet,2/25/2019,Monday,February,13:22:00,Afternoon
784-08-0310,C,Naypyitaw,Food and beverages,21.04,4,84.16,4.208,88.368,4.208,4.761904762,7.6,Member,Female,Cash,1/13/2019,Sunday,January,13:58:00,Afternoon
200-40-6154,B,Mandalay,Home and lifestyle,65.91,6,395.46,19.773,415.233,19.773,4.761904762,5.7,Member,Male,Cash,2/9/2019,Saturday,February,11:45:00,Morning
846-10-0341,A,Yangon,Fashion accessories,42.57,7,297.99,14.8995,312.8895,14.8995,4.761904762,6.8,Normal,Female,Cash,1/6/2019,Sunday,January,11:51:00,Morning
577-34-7579,C,Naypyitaw,Food and beverages,50.49,9,454.41,22.7205,477.1305,22.7205,4.761904762,5.4,Member,Male,Cash,1/10/2019,Thursday,January,17:16:00,Afternoon
430-02-3888,B,Mandalay,Electronic accessories,46.02,6,276.12,13.806,289.926,13.806,4.761904762,7.1,Normal,Male,Cash,2/7/2019,Thursday,February,15:55:00,Afternoon
867-47-1948,C,Naypyitaw,Home and lifestyle,15.8,10,158,7.9,165.9,7.9,4.761904762,7.8,Normal,Female,Cash,1/9/2019,Wednesday,January,12:07:00,Afternoon
384-59-6655,A,Yangon,Food and beverages,98.66,9,887.94,44.397,932.337,44.397,4.761904762,8.4,Member,Female,Cash,2/19/2019,Tuesday,February,15:07:00,Afternoon
256-58-3609,C,Naypyitaw,Fashion accessories,91.98,1,91.98,4.599,96.579,4.599,4.761904762,9.8,Member,Male,Cash,3/18/2019,Monday,March,15:29:00,Afternoon
324-92-3863,A,Yangon,Electronic accessories,20.89,2,41.78,2.089,43.869,2.089,4.761904762,9.8,Member,Male,Cash,2/5/2019,Tuesday,February,18:45:00,Evening
593-08-5916,A,Yangon,Fashion accessories,15.5,1,15.5,0.775,16.275,0.775,4.761904762,7.4,Normal,Female,Credit card,3/19/2019,Tuesday,March,15:23:00,Afternoon
364-34-2972,C,Naypyitaw,Electronic accessories,96.82,3,290.46,14.523,304.983,14.523,4.761904762,6.7,Member,Male,Cash,3/30/2019,Saturday,March,20:37:00,Evening
794-42-3736,B,Mandalay,Food and beverages,33.33,2,66.66,3.333,69.993,3.333,4.761904762,6.4,Normal,Male,Credit card,1/26/2019,Saturday,January,14:41:00,Afternoon
172-42-8274,B,Mandalay,Electronic accessories,38.27,2,76.54,3.827,80.367,3.827,4.761904762,5.8,Normal,Female,Credit card,3/2/2019,Saturday,March,18:18:00,Evening
558-60-5016,A,Yangon,Home and lifestyle,33.3,9,299.7,14.985,314.685,14.985,4.761904762,7.2,Normal,Female,Ewallet,3/4/2019,Monday,March,15:27:00,Afternoon
195-06-0432,A,Yangon,Home and lifestyle,81.01,3,243.03,12.1515,255.1815,12.1515,4.761904762,9.3,Member,Male,Credit card,1/13/2019,Sunday,January,12:55:00,Afternoon
605-03-2706,A,Yangon,Health and beauty,15.8,3,47.4,2.37,49.77,2.37,4.761904762,9.5,Normal,Female,Cash,3/25/2019,Monday,March,18:02:00,Evening
214-30-2776,B,Mandalay,Electronic accessories,34.49,5,172.45,8.6225,181.0725,8.6225,4.761904762,9,Member,Female,Credit card,3/11/2019,Monday,March,19:44:00,Evening
746-04-1077,B,Mandalay,Food and beverages,84.63,10,846.3,42.315,888.615,42.315,4.761904762,9,Member,Female,Credit card,1/1/2019,Tuesday,January,11:36:00,Morning
448-34-8700,B,Mandalay,Home and lifestyle,36.91,7,258.37,12.9185,271.2885,12.9185,4.761904762,6.7,Member,Male,Ewallet,2/10/2019,Sunday,February,13:51:00,Afternoon
452-04-8808,B,Mandalay,Electronic accessories,87.08,7,609.56,30.478,640.038,30.478,4.761904762,5.5,Normal,Male,Cash,1/26/2019,Saturday,January,15:17:00,Afternoon
531-56-4728,A,Yangon,Home and lifestyle,80.08,3,240.24,12.012,252.252,12.012,4.761904762,5.4,Normal,Male,Cash,2/11/2019,Monday,February,15:29:00,Afternoon
744-82-9138,C,Naypyitaw,Fashion accessories,86.13,2,172.26,8.613,180.873,8.613,4.761904762,8.2,Normal,Male,Cash,2/7/2019,Thursday,February,17:59:00,Afternoon
883-69-1285,B,Mandalay,Fashion accessories,49.92,2,99.84,4.992,104.832,4.992,4.761904762,7,Member,Male,Credit card,3/6/2019,Wednesday,March,11:55:00,Morning
221-25-5073,A,Yangon,Food and beverages,74.66,4,298.64,14.932,313.572,14.932,4.761904762,8.5,Normal,Female,Cash,3/4/2019,Monday,March,10:39:00,Morning
518-71-6847,B,Mandalay,Food and beverages,26.6,6,159.6,7.98,167.58,7.98,4.761904762,4.9,Member,Male,Ewallet,2/26/2019,Tuesday,February,15:10:00,Afternoon
156-20-0370,B,Mandalay,Electronic accessories,25.45,1,25.45,1.2725,26.7225,1.2725,4.761904762,5.1,Normal,Female,Credit card,3/10/2019,Sunday,March,18:10:00,Evening
151-33-7434,B,Mandalay,Food and beverages,67.77,1,67.77,3.3885,71.1585,3.3885,4.761904762,6.5,Normal,Female,Credit card,2/4/2019,Monday,February,20:43:00,Evening
728-47-9078,C,Naypyitaw,Food and beverages,59.59,4,238.36,11.918,250.278,11.918,4.761904762,9.8,Member,Male,Cash,1/19/2019,Saturday,January,12:46:00,Afternoon
809-46-1866,A,Yangon,Health and beauty,58.15,4,232.6,11.63,244.23,11.63,4.761904762,8.4,Normal,Male,Cash,1/23/2019,Wednesday,January,17:44:00,Afternoon
139-32-4183,A,Yangon,Sports and travel,97.48,9,877.32,43.866,921.186,43.866,4.761904762,7.4,Member,Female,Ewallet,3/14/2019,Thursday,March,14:19:00,Afternoon
148-41-7930,C,Naypyitaw,Health and beauty,99.96,7,699.72,34.986,734.706,34.986,4.761904762,6.1,Normal,Male,Cash,1/23/2019,Wednesday,January,10:33:00,Morning
189-40-5216,C,Naypyitaw,Electronic accessories,96.37,7,674.59,33.7295,708.3195,33.7295,4.761904762,6,Normal,Male,Cash,1/9/2019,Wednesday,January,11:40:00,Morning
374-38-5555,B,Mandalay,Fashion accessories,63.71,5,318.55,15.9275,334.4775,15.9275,4.761904762,8.5,Normal,Female,Ewallet,2/7/2019,Thursday,February,19:30:00,Evening
764-44-8999,B,Mandalay,Health and beauty,14.76,2,29.52,1.476,30.996,1.476,4.761904762,4.3,Normal,Female,Ewallet,2/18/2019,Monday,February,14:42:00,Afternoon
552-44-5977,B,Mandalay,Health and beauty,62,8,496,24.8,520.8,24.8,4.761904762,6.2,Member,Male,Credit card,1/3/2019,Thursday,January,19:08:00,Evening
267-62-7380,C,Naypyitaw,Electronic accessories,82.34,10,823.4,41.17,864.57,41.17,4.761904762,4.3,Member,Male,Ewallet,3/29/2019,Friday,March,19:12:00,Evening
430-53-4718,B,Mandalay,Health and beauty,75.37,8,602.96,30.148,633.108,30.148,4.761904762,8.4,Member,Male,Credit card,1/28/2019,Monday,January,15:46:00,Afternoon
886-18-2897,A,Yangon,Food and beverages,56.56,5,282.8,14.14,296.94,14.14,4.761904762,4.5,Normal,Female,Credit card,3/22/2019,Friday,March,19:06:00,Evening
602-16-6955,B,Mandalay,Sports and travel,76.6,10,766,38.3,804.3,38.3,4.761904762,6,Normal,Female,Ewallet,1/24/2019,Thursday,January,18:10:00,Evening
745-74-0715,A,Yangon,Electronic accessories,58.03,2,116.06,5.803,121.863,5.803,4.761904762,8.8,Normal,Male,Ewallet,3/10/2019,Sunday,March,20:46:00,Evening
690-01-6631,B,Mandalay,Fashion accessories,17.49,10,174.9,8.745,183.645,8.745,4.761904762,6.6,Normal,Male,Ewallet,2/22/2019,Friday,February,18:35:00,Evening
652-49-6720,C,Naypyitaw,Electronic accessories,60.95,1,60.95,3.0475,63.9975,3.0475,4.761904762,5.9,Member,Female,Ewallet,2/18/2019,Monday,February,11:40:00,Morning
233-67-5758,C,Naypyitaw,Health and beauty,40.35,1,40.35,2.0175,42.3675,2.0175,4.761904762,6.2,Normal,Male,Ewallet,1/29/2019,Tuesday,January,13:46:00,Afternoon
303-96-2227,B,Mandalay,Home and lifestyle,97.38,10,973.8,48.69,1022.49,48.69,4.761904762,4.4,Normal,Female,Ewallet,3/2/2019,Saturday,March,17:16:00,Afternoon
727-02-1313,A,Yangon,Food and beverages,31.84,1,31.84,1.592,33.432,1.592,4.761904762,7.7,Member,Male,Cash,2/9/2019,Saturday,February,13:22:00,Afternoon
347-56-2442,A,Yangon,Home and lifestyle,65.82,1,65.82,3.291,69.111,3.291,4.761904762,4.1,Normal,Male,Cash,2/22/2019,Friday,February,15:33:00,Afternoon
849-09-3807,A,Yangon,Fashion accessories,88.34,7,618.38,30.919,649.299,30.919,4.761904762,6.6,Member,Female,Cash,2/18/2019,Monday,February,13:28:00,Afternoon
